transaction_id,member_id,product_type,amount_usd,transaction_date
3937,75f2e1fa-5e7f-4532-b135-0d7eaf324af9,Subscription,39.99,2025-09-25
3938,4728bab4-776f-47bc-8f46-e4f05bedc1d9,Subscription,9.99,2025-11-24
3939,177e3602-ab34-4772-b44e-8f99265c109c,Subscription,39.99,2025-11-25
3940,493f3b9c-6d8a-47c5-bc8f-20a8c4c68011,Spotlight,19.99,2025-09-22
3941,4656f13d-6ed9-40a3-bb2a-3b1d0a07159f,Subscription,9.99,2025-10-16
3942,13ba29c7-06a2-42eb-acb6-b9ce7b0593ed,SuperSwipe,19.99,2025-06-11
3943,76924d33-5a9b-4271-98b8-3be01cd5b39e,Spotlight,19.99,2025-12-04
3944,1bdc20dd-2aea-4f14-a36a-4147bdb83849,Subscription,39.99,2025-07-01
3945,19ee956a-633a-4d66-a84d-e6c5e5ca2941,SuperSwipe,9.99,2025-08-05
3946,002b4042-c8a4-472c-b948-46693c216abf,Spotlight,9.99,2025-08-27
3947,2ff48d4f-940b-4ba3-9445-cc9c1f0b7f78,Spotlight,9.99,2025-11-10
3948,fb3e62e7-96a8-466d-bb46-2911e94901e8,Subscription,39.99,2025-06-03
3949,66bcbcf0-3d23-4e88-8995-3e62dac6436f,Spotlight,39.99,2025-08-17
3950,b9bf65fb-62d3-4e61-a5c3-e9b9722a81f3,Spotlight,9.99,2025-07-02
3951,05552e91-16e2-464f-b3c2-cdeaac3fb2b9,SuperSwipe,9.99,2025-10-09
3952,e0022b88-9202-4a1f-a132-4b8cefba4ca3,Spotlight,19.99,2025-09-12
3953,d8cb7e01-8664-46df-9ca6-0a9619f13645,Spotlight,9.99,2025-10-28
3954,1ea9aeb2-6f3e-467e-8971-e29de28ec663,Subscription,9.99,2025-11-17
3955,928f23dd-afd1-4ad6-9e2d-4f913a8a07f7,SuperSwipe,9.99,2025-11-20
3956,97ed618f-807a-48cf-823c-61a92bc6f94e,SuperSwipe,9.99,2025-07-27
3957,44be7a99-fd2b-45d9-bc7f-12ae65339a53,Spotlight,9.99,2025-10-11
3958,539a744b-86a4-46a7-a877-b490bf6d13fe,SuperSwipe,9.99,2025-06-21
3959,cc8f7a4a-64ae-4ac1-bb66-62b47c789687,Subscription,39.99,2025-10-22
3960,f8e67196-6e3f-486b-9fb7-8fcd1728b0ca,Subscription,19.99,2025-07-18
3961,fffcb9bb-eb9f-49d3-b038-950fc2cb6908,Spotlight,19.99,2025-11-21
3962,31654116-dcf7-4337-83f7-e8d3a8eeadd4,Subscription,19.99,2025-09-21
3963,e624c647-e094-4236-bb06-7a9167464451,Subscription,39.99,2025-11-08
3964,3707fc07-7fc8-408f-a426-a7b337c1d6a3,Subscription,39.99,2025-08-23
3965,e23666f6-217a-402e-866e-cebf17e35a0a,SuperSwipe,39.99,2025-07-10
3966,aaf30f47-d19e-4d44-a6b4-842b884c8e1f,Spotlight,19.99,2025-11-07
3967,04409ffb-e2a9-4e32-86e0-54dfc8798b6d,Spotlight,19.99,2025-07-03
3968,8629bc81-3c55-4756-a30b-3d9741b7e45f,Spotlight,9.99,2025-11-20
3969,af8349f0-f721-44ee-a631-263a8f95c1b3,Spotlight,19.99,2025-07-18
3970,e8bef247-6b71-41b4-9876-f7c3f179ae31,Spotlight,9.99,2025-11-07
3971,4cc3898e-484a-4e9d-8bce-473bfe550fa5,Spotlight,39.99,2025-08-07
3972,9d668d4e-fb6a-44f7-9582-e812ca7735bd,Spotlight,19.99,2025-07-30
3973,e82107dc-d9ab-4c45-9c16-f1f36f5c6fd9,Subscription,39.99,2025-06-10
3974,ec03528a-650d-4e09-b1be-9eccb570bd0a,Subscription,19.99,2025-10-21
3975,0384ba2c-734e-4197-bc57-6e16c75d78b4,Spotlight,9.99,2025-07-08
3976,c3a26710-f641-4e67-9536-42703ba340b1,SuperSwipe,9.99,2025-10-24
3977,f91a6158-8d10-405f-ab53-e8849ba9d1b5,SuperSwipe,19.99,2025-10-15
3978,03ca0e48-3fa7-4677-8d0c-49cfa1ea13c2,Spotlight,9.99,2025-07-13
3979,fa77fe90-41c4-4f4b-892b-c3432bdc39ed,SuperSwipe,19.99,2025-07-06
3980,d9059802-75ec-4b58-84bd-5cfeba2f1153,Spotlight,19.99,2025-11-25
3981,1420f28a-3b51-44b1-a6db-74dbdc5bb571,Subscription,19.99,2025-06-21
3982,75ccdee3-26ef-445e-979a-5c186aa52939,Spotlight,9.99,2025-06-19
3983,36ee8ae7-9a45-4e36-b640-0723dd8cc643,Spotlight,9.99,2025-11-08
3984,c706bcf9-fc7a-4921-80bb-e4532e83e9c2,Spotlight,19.99,2025-09-15
3985,e1140d5f-24ea-44f3-9ca1-2eaf41ce2346,SuperSwipe,9.99,2025-12-16
3986,7caa191f-a77f-4882-84c2-a004b10cf260,Spotlight,9.99,2025-07-30
3987,4d5daf1a-0f40-4d0d-9c09-097c813cb42a,Spotlight,19.99,2025-10-24
3988,f5e7fe83-c36b-4fd1-98c0-ff46bdacf1a6,Spotlight,19.99,2025-07-27
3989,ba6fc60a-5d74-4a4a-b7f8-bb710fe4c6ec,Subscription,39.99,2025-12-25
3990,720e4437-48f1-4118-aa6a-1155d27454d3,Subscription,9.99,2025-12-23
3991,1dd807a9-b170-4500-9dec-de9b6a579774,Spotlight,19.99,2025-10-30
3992,dad22584-078b-492d-b5dd-088219c7ed04,Spotlight,39.99,2025-11-07
3993,7c41f3c3-85b6-4071-abee-bbc95f2b4d4a,Subscription,39.99,2025-06-11
3994,864b6f78-1092-4275-afb2-4672745b6b9c,Spotlight,39.99,2025-10-01
3995,067500c5-2713-4a83-8842-d13c63fa35dc,Spotlight,19.99,2025-11-28
3996,f8467688-1fd8-42b1-ba75-137fb1d80dab,SuperSwipe,39.99,2025-11-27
3997,a395805d-4fef-4154-8eac-1fb5525ae93e,Subscription,9.99,2025-06-09
3998,ab47c552-c985-4e36-9525-f53463b53dc0,Spotlight,19.99,2025-06-01
3999,19589328-b9b3-4d42-b1c7-bef7aee887d1,Spotlight,39.99,2025-10-23
4000,2a4da533-4064-422b-8740-73b9943cca9c,Spotlight,39.99,2025-09-14
4001,9310bd4e-51f3-4909-9b02-2c6fe99df224,Subscription,19.99,2025-07-06
4002,4892dfa8-0754-4da3-b032-e0482fb06e62,SuperSwipe,9.99,2025-09-19
4003,707667d3-06bb-412c-9170-231310c4ae4e,Spotlight,39.99,2025-06-26
4004,00f1b6af-671a-4898-849d-bb3fa937f51e,SuperSwipe,39.99,2025-10-20
4005,3c247763-b838-49a6-bbc0-135de6b6735d,Subscription,39.99,2025-11-25
4006,bdcb5231-7026-439e-94ca-edac2f3f4dd6,SuperSwipe,19.99,2025-11-28
4007,57dbecd0-13e5-4359-a53a-ae458036463b,Subscription,9.99,2025-12-14
4008,88740a70-0342-4b9c-8b22-5d470b22b345,SuperSwipe,9.99,2025-12-14
4009,bb8f899c-5701-4d7e-8d2b-05ed1cea8f74,Subscription,19.99,2025-09-02
4010,3913a403-da4e-4a32-a7d9-8024b56f05ff,Spotlight,19.99,2025-06-21
4011,3bd17733-852e-4731-b8b9-0b575d52d44d,Spotlight,9.99,2025-10-27
4012,247040e6-1d91-43a6-838f-d4d04dbe9224,SuperSwipe,9.99,2025-06-18
4013,7eebf865-e25d-49f0-a332-99c627d9449b,Spotlight,19.99,2025-06-16
4014,f0ba0ace-4be6-419c-bf28-34ba748c2cf3,SuperSwipe,39.99,2025-08-06
4015,fbdee4c4-84a8-4f0f-9edd-7bc81776d5fa,Spotlight,39.99,2025-12-05
4016,b30f9486-b355-493e-831e-32e68ff1c054,SuperSwipe,19.99,2025-09-22
4017,5d6e5c6a-571a-4460-8ac8-c3b9addc5366,Subscription,39.99,2025-08-09
4018,08a19fc2-96ac-49cb-8f46-148895986d5b,Subscription,39.99,2025-06-03
4019,9a3fc727-9f7d-4274-89f6-b68f3967000f,SuperSwipe,19.99,2025-11-05
4020,419a97e4-05a2-457c-83e3-e77835d8112e,Subscription,9.99,2025-07-20
4021,0d44742a-0fa2-448a-bc28-1b509cce2948,Subscription,9.99,2025-11-20
4022,4ab502af-dede-4206-b7c7-24190e4e3655,SuperSwipe,19.99,2025-12-08
4023,9d792b9a-15af-433b-9257-7626acaf992b,SuperSwipe,39.99,2025-07-15
4024,1303128e-021f-4339-b08b-12885f1cd507,SuperSwipe,19.99,2025-11-06
4025,0750473b-e49d-4b7c-90b7-176f19dc4148,Spotlight,19.99,2025-12-14
4026,ee9da304-d83d-4943-ab93-e4a9d1223141,Subscription,19.99,2025-10-14
4027,066df527-1233-46da-891a-1d668d83d664,SuperSwipe,19.99,2025-12-09
4028,958c99c1-bff5-4abb-b40b-8523e0f7f0fc,Subscription,9.99,2025-10-14
4029,6fef3036-a5a7-4bdd-864a-5f2d09b7ae73,Subscription,19.99,2025-07-14
4030,ccdc0242-d808-4126-8309-91f58a3773e6,Spotlight,9.99,2025-07-08
4031,da20c857-b9db-4305-9e05-7bf7b097f1b3,Spotlight,39.99,2025-11-12
4032,2c3daa5a-73b5-470a-bfe7-26738741f876,Spotlight,39.99,2025-06-22
4033,eb08a6d1-6f6a-42e8-ad9a-c9fc7a0c49de,SuperSwipe,19.99,2025-07-01
4034,c02b502d-b2bd-42a0-ac1a-20d0b6da4b2c,Subscription,19.99,2025-10-01
4035,50e2efb7-c3b1-499f-a34e-70ae1ac31132,Spotlight,19.99,2025-12-30
4036,807d48cf-2f17-4062-aa07-d3787c0795f3,SuperSwipe,9.99,2025-11-17
4037,37190d89-6c96-478c-b3bc-5d0f7c35fd2e,Subscription,39.99,2025-11-20
4038,9f62c7e5-5c78-4ce3-a9b8-ecede9775502,SuperSwipe,19.99,2025-07-17
4039,a18cbf9e-4cfc-4040-b0c7-744dc2c67509,Spotlight,19.99,2025-08-07
4040,4e752b09-72e2-462a-8124-7b5339bd710b,Subscription,9.99,2025-10-03
4041,f390c94b-4f45-4d3d-9412-562df59d10ce,Subscription,39.99,2025-08-03
4042,e13c6190-14f2-48d5-9970-ff15e38d94ea,Subscription,9.99,2025-11-09
4043,5eb503d2-085b-43cd-a8b9-de195fe0eaf6,SuperSwipe,9.99,2025-10-04
4044,242ed220-fff8-4e35-8352-ef5a14620358,SuperSwipe,9.99,2025-09-26
4045,b643b317-c7a3-4968-a348-2d437eaa157a,SuperSwipe,39.99,2025-12-16
4046,0a9b55f4-6821-450b-91d2-f79132f1ef0f,SuperSwipe,19.99,2025-08-03
4047,7ac5d140-6a76-421e-9beb-2115f71dcca5,Spotlight,19.99,2025-06-24
4048,ae5b2bfe-d007-4e89-a18a-e9d8d954a2f7,SuperSwipe,39.99,2025-11-24
4049,37ba3c80-a75c-4f0a-9f65-3714d238d886,Spotlight,19.99,2025-07-08
4050,2bc21c4d-cd87-46b5-9436-33660478a65d,Subscription,19.99,2025-06-21
4051,cc50336d-dce9-4e2e-b08f-901949b8c9e7,Subscription,19.99,2025-06-05
4052,7652fa1f-9a0e-4f2d-9587-a1c064822bac,Subscription,39.99,2025-11-01
4053,79fe6120-b40f-4685-80f3-c698e80a0f5b,Spotlight,19.99,2025-06-29
4054,daada87a-3783-442b-81f3-d3699d231813,SuperSwipe,39.99,2025-06-05
4055,4bd18af4-4c5a-4c1b-9330-8ddf610c519b,Subscription,19.99,2025-08-15
4056,a7a13776-79bd-4aa6-8ad2-0451bc21fe1c,SuperSwipe,9.99,2025-10-16
4057,66b67ea7-42ee-47d8-8918-4569b555ef1b,Spotlight,39.99,2025-11-19
4058,3ae23319-9b0f-450c-a53c-874562a4c439,Spotlight,9.99,2025-12-29
4059,90b49af8-3e26-42fb-bbbb-7af9fa6c2810,Subscription,39.99,2025-11-26
4060,a718d35e-158e-4245-856b-d287baa5792c,SuperSwipe,39.99,2025-07-01
4061,50b37157-4c75-4d92-a794-732f571d08f5,Subscription,9.99,2025-07-19
4062,5a9a64e7-91a2-41d3-b85e-e3f11c7b1051,Spotlight,19.99,2025-11-28
4063,ebc1d360-6f88-4463-b03c-86d49ead309a,Subscription,19.99,2025-10-27
4064,c86aea12-3689-49a6-96a5-1b1a6364d29c,Spotlight,9.99,2025-06-10
4065,cd70e820-3b18-44fc-ac13-9c23cd1180ef,Spotlight,39.99,2025-09-29
4066,2f97cbba-feb7-45ee-a1d3-d5260cf05a5a,Subscription,9.99,2025-09-17
4067,ae62feca-a569-47f3-94e9-db97f0e2af8d,SuperSwipe,9.99,2025-07-29
4068,2ba0d7af-c049-4716-bab4-fc90ccbcd798,Spotlight,39.99,2025-07-12
4069,a8efb293-2fd8-4f4d-913d-c427eeb8eeb2,SuperSwipe,39.99,2025-08-09
4070,6b270641-b81e-44b7-8249-5878b00d8a5a,SuperSwipe,9.99,2025-08-29
4071,3fc43924-eadd-42e1-a448-bb822d93667e,SuperSwipe,9.99,2025-06-01
4072,c8f71249-746f-4101-8eb1-61b975b43d89,Spotlight,19.99,2025-10-10
4073,cf563844-97be-4bcd-ae38-b41ed1d76420,Spotlight,19.99,2025-12-03
4074,057d472e-35be-4eaf-bf28-a814828ed707,SuperSwipe,19.99,2025-07-15
4075,b4719beb-c858-473d-8972-99154d6250f1,SuperSwipe,9.99,2025-06-27
4076,60e3e086-0905-4171-8b63-39e66fa02df8,Spotlight,19.99,2025-10-10
4077,28d8a012-aab1-4917-add2-a7c9a0d5fb2c,Subscription,19.99,2025-07-12
4078,ba0efdcc-77cd-4a95-ab70-15622d9855d5,Spotlight,39.99,2025-11-29
4079,a6945ffe-7daa-42bf-8a8b-9dd00e16f0f4,Subscription,9.99,2025-11-30
4080,527200b1-5c90-460f-b513-f7a6d730684c,Spotlight,39.99,2025-09-05
4081,ae66283d-9d09-40e2-bbdc-66ad08afe199,Spotlight,39.99,2025-08-06
4082,ac13734c-ab16-473a-9d1b-af1210f3894e,SuperSwipe,9.99,2025-12-15
4083,8b4fa1b4-4b1c-44ac-aa51-be2257ca9323,Subscription,39.99,2025-06-12
4084,c7321604-6d2a-4516-8917-0bde621a03e3,Subscription,39.99,2025-10-20
4085,36dfc4a4-65d7-4e67-bad4-043ed7fcd0ff,SuperSwipe,39.99,2025-12-11
4086,381df134-6b0f-47f9-860c-0bf6076fe9c4,Spotlight,39.99,2025-08-01
4087,e2e9a2c0-24dd-48d6-9df1-f71e7a4c4f9e,Spotlight,39.99,2025-07-31
4088,6b5c71a2-634b-47c2-85c4-23658d1272b3,Subscription,9.99,2025-07-07
4089,f8c6b879-c233-4a37-a7d7-b71e6e564716,SuperSwipe,39.99,2025-08-22
4090,d7943ec4-01d1-4312-bd72-52ab73bfa4a0,SuperSwipe,9.99,2025-11-30
4091,e9efb381-1aed-4da2-bc46-db474570a318,Spotlight,19.99,2025-09-05
4092,39fd36db-f082-40f0-8dc5-4bb0e6c564ec,Spotlight,9.99,2025-12-02
4093,d4fd6cbc-7ea6-446c-8623-95050f73aaf3,SuperSwipe,9.99,2025-06-16
4094,a2ece450-412a-49b1-8ee6-d790e24d0e5e,Spotlight,39.99,2025-08-16
4095,50a8c00f-0c2e-476b-8a18-3d5257d93ffa,Subscription,9.99,2025-12-11
4096,4c548859-32e8-4ff4-91ff-57377016a4b3,Spotlight,19.99,2025-11-25
4097,34436f5b-fcb0-423c-a4ea-da1d5ea05ec1,SuperSwipe,19.99,2025-07-17
4098,6020e3c2-9d21-4cff-b143-d6dde7e24132,SuperSwipe,19.99,2025-08-26
4099,1929719f-647f-4342-9709-45c159564e9a,Subscription,19.99,2025-10-08
4100,c6329805-1684-409c-bd8b-bf2d532322d4,Spotlight,19.99,2025-11-21
4101,f357d4b5-7fa1-4525-ab6b-7bbe09352c76,Spotlight,9.99,2025-06-01
4102,826a9ef3-defb-4562-83a7-723ac0adccab,Spotlight,9.99,2025-12-29
4103,fac7cab1-a624-4f58-bae0-92ad7ec9c7b0,SuperSwipe,9.99,2025-11-06
4104,6a938d65-e25c-4a6d-9e16-485b6d124af7,SuperSwipe,9.99,2025-07-27
4105,f6a4dec0-4d83-407a-b51d-d2ed75f382a3,Subscription,19.99,2025-12-27
4106,36884192-3265-4f6d-b294-be2968127557,SuperSwipe,9.99,2025-12-28
4107,6430be58-9ff1-4b7c-b122-acd432f64afe,Subscription,9.99,2025-07-13
4108,8894a8ba-9fd7-4d97-b66b-86c3126dd490,Spotlight,39.99,2025-12-04
4109,3a79ae99-16f2-49d1-b017-a73dbf1b2770,SuperSwipe,19.99,2025-06-02
4110,155dc4b2-5f7e-4c7f-a49b-9d9d9c9e286e,Spotlight,19.99,2025-07-07
4111,071019b6-5319-49fa-9284-28842980b4b3,Spotlight,39.99,2025-06-29
4112,5de3924f-5368-4749-b7bc-9e2d9627958c,Subscription,39.99,2025-12-13
4113,914bd08d-0efc-446e-a1ad-3867dc4ba4d1,Subscription,39.99,2025-07-18
4114,c057bb21-b39b-4f4a-a9b7-02916ad257b5,SuperSwipe,39.99,2025-12-29
4115,ccef6c75-823f-4f54-b3e2-02f9de4a8ecf,SuperSwipe,39.99,2025-08-09
4116,bd7e7fe4-35ac-4687-bf05-29bfb4c9a3bb,Subscription,9.99,2025-07-18
4117,3098a6d6-9019-42af-9383-1cb864425829,Spotlight,9.99,2025-07-14
4118,c557be52-bd49-433a-9913-4e0e6e2146b9,Spotlight,19.99,2025-08-26
4119,f67b1edd-a152-410c-881e-3d4e2b480d33,Subscription,19.99,2025-08-05
4120,b6308b93-10b7-49e7-ab83-a1a539e72190,Subscription,39.99,2025-08-05
4121,0dff5a7b-4365-430e-9285-0dcea60a4f0c,Subscription,19.99,2025-12-10
4122,9d27097f-27cd-4b44-a9ae-7817f5462d66,SuperSwipe,39.99,2025-11-20
4123,13d30568-34a5-4993-b804-8bf16babc0ad,SuperSwipe,39.99,2025-09-16
4124,b36d5872-57c7-4730-b1cb-1431aa8609e8,Subscription,9.99,2025-07-07
4125,46583be8-5534-43b8-9caf-d44c0a2da0b9,SuperSwipe,9.99,2025-11-29
4126,ba4e1283-c928-412c-871d-b71b0f0c4c13,Spotlight,19.99,2025-10-08
4127,7bf33658-f221-49eb-b05f-b56319a875c1,Spotlight,19.99,2025-11-19
4128,e10b3d83-c2ba-43b2-bbcc-cb11178c2430,Subscription,39.99,2025-06-10
4129,c3362b2d-b5d2-4e32-847a-658037da09ea,Subscription,9.99,2025-10-27
4130,fc9ae5a2-162e-4e89-b36d-4c065c569b88,SuperSwipe,19.99,2025-06-23
4131,2def5684-6781-45fe-815b-74c1cba0e5f6,SuperSwipe,19.99,2025-11-03
4132,bf282af9-0305-42ee-acb8-ab35b53bce34,Spotlight,39.99,2025-12-28
4133,024d0508-527f-4f9e-8dbe-1f7b28ecb669,Spotlight,9.99,2025-08-18
4134,338ee2af-a897-4dd4-ad64-5a500e224aee,SuperSwipe,19.99,2025-12-07
4135,2f64082a-654c-41d8-99ca-32659200ffc7,SuperSwipe,39.99,2025-08-22
4136,19817f04-c7ba-4fc5-9b5d-abd57e75cbf3,Subscription,9.99,2025-11-20
4137,a94baad8-e5ea-46c6-9603-e54f89dbdf40,Subscription,39.99,2025-11-27
4138,93cee91f-3f30-4b49-b1a6-972ae3de4717,Subscription,39.99,2025-06-11
4139,0a12cf80-cd3d-4de4-acf6-c1f9a70ab228,Spotlight,9.99,2025-08-27
4140,e2d9dae0-f7e1-40c5-a658-eb58030433c9,SuperSwipe,39.99,2025-11-12
4141,bf59471d-8ee6-4d99-87dd-2a0fa1a20854,Subscription,9.99,2025-10-01
4142,8073d3ff-f2bf-44d7-9646-5e3381c85c35,Subscription,9.99,2025-07-15
4143,05d13620-4581-4f65-a429-6f2516c895ee,Spotlight,19.99,2025-08-07
4144,665beb7f-ecd4-4f17-aec8-d5b23c280a41,Spotlight,39.99,2025-08-10
4145,a2db21e3-e02d-45d7-9638-e963b283ee75,Subscription,39.99,2025-09-04
4146,bdffe5f1-1c42-4ab9-991b-397c3fb88490,Subscription,39.99,2025-09-17
4147,2d71cb54-d589-4ddc-970c-5163483f6467,Subscription,19.99,2025-06-21
4148,8dbb3bc8-0949-4767-be02-000a251f1801,Spotlight,39.99,2025-11-24
4149,511f0080-b608-4133-a740-aa3e453a9d05,Subscription,39.99,2025-08-13
4150,f6474288-6008-4ea9-b436-848bd3e08965,SuperSwipe,19.99,2025-10-13
4151,759b7ac8-1e38-4398-aff7-c08a42d99539,Subscription,19.99,2025-11-21
4152,3f1decd2-69ed-4225-85f6-0aff45d02168,Spotlight,9.99,2025-12-10
4153,377bfe54-d419-4e35-b914-f4a02054c19e,Subscription,19.99,2025-09-25
4154,8cbb274b-2df4-409b-b81b-201c34b99450,SuperSwipe,39.99,2025-08-31
4155,36feabf6-0589-4083-a3a4-d7dd03728e0d,Spotlight,9.99,2025-12-28
4156,af8acd71-6c88-447f-b716-15db105c14e9,Spotlight,39.99,2025-06-20
4157,9080eae1-1214-45d5-83b8-ac3e93275115,SuperSwipe,39.99,2025-10-09
4158,03f70576-335b-4ddb-9c96-19b608575fc9,Subscription,9.99,2025-10-20
4159,50655353-7d18-4aae-8561-bbbb4a7d0006,Spotlight,9.99,2025-06-07
4160,cdcf0471-babc-4b4f-b6ec-70bdf25f7642,SuperSwipe,9.99,2025-12-28
4161,50ed2c0d-5dda-4a0d-b605-1495ae855125,SuperSwipe,39.99,2025-09-23
4162,c56e21c8-4970-4a29-8529-a0564ea355b1,SuperSwipe,19.99,2025-07-24
4163,a2b5f2cc-0c27-4040-bde7-2248e44a2711,Subscription,19.99,2025-07-19
4164,0e0f90f9-657f-45af-bfda-7c81512c59ff,SuperSwipe,19.99,2025-08-31
4165,f5148cea-674e-408f-9f97-6a82604c197b,Subscription,39.99,2025-08-06
4166,f3fac194-b673-49ff-a46e-8aac459004aa,Subscription,39.99,2025-11-25
4167,93439500-442a-4da4-a90a-a78d880f1446,Spotlight,19.99,2025-08-19
4168,ee6ea67c-2fd6-45f8-b61b-5ad7ce3033ab,Spotlight,39.99,2025-12-01
4169,ff09e4f3-a4bb-4b6e-953e-e7a494b21e17,Spotlight,9.99,2025-09-13
4170,032a8a16-6aba-41bc-9c54-d28d471b8dae,Spotlight,39.99,2025-06-20
4171,4340d507-d75b-4050-bf31-3fe1c827617e,SuperSwipe,19.99,2025-06-22
4172,960f621d-1c38-4960-9c51-274cfd07bbce,Subscription,9.99,2025-06-19
4173,56ead636-2e73-405f-9609-0167e708eaac,Subscription,9.99,2025-11-25
4174,60e38fbd-4d11-4469-8440-a6d96ac331a0,Spotlight,39.99,2025-12-25
4175,4d50b5b4-df41-40ac-89af-0e769b5c59c4,Subscription,9.99,2025-07-01
4176,030c434e-47e6-4ad3-b32b-df8a1a54d32b,Spotlight,39.99,2025-07-10
4177,1aa9c309-c20a-4613-b497-1971c8fb750f,Subscription,9.99,2025-10-11
4178,5dfa2d42-4cfe-4c80-80af-f2e5dc51014d,Subscription,9.99,2025-07-09
4179,d632200c-b94b-4ff9-88a0-e173352f1b99,SuperSwipe,19.99,2025-10-15
4180,7e9d65f5-5849-4708-a859-2935d9bcf0ef,Subscription,19.99,2025-10-10
4181,28a6a4ff-67e0-4dce-a543-b79622afda9a,Spotlight,19.99,2025-08-15
4182,58815b10-d60e-48a9-a0fb-4569b71c8f40,SuperSwipe,9.99,2025-09-16
4183,77db2fb2-5a4f-42ba-8b08-4f912d3f7ba4,SuperSwipe,19.99,2025-11-27
4184,029a8ccb-28af-4a34-8c8f-46e9dc9b33ae,Spotlight,39.99,2025-09-19
4185,9459f217-c92c-4b3f-8d58-ee76f2141df2,Spotlight,9.99,2025-06-02
4186,fc33beab-261f-447b-8ec6-82fee4b28710,SuperSwipe,39.99,2025-08-25
4187,efcfaa91-e0a2-4eec-ace4-c9a0eec942b4,Spotlight,9.99,2025-07-15
4188,d3c8da84-a9c1-4e01-b645-c23fd4f033c9,Subscription,39.99,2025-12-24
4189,c2831313-c191-4b5c-a644-bd0dbca34f2d,Spotlight,39.99,2025-08-01
4190,a24cb86a-765d-4d40-9bab-8ec98d3d7bad,Subscription,9.99,2025-07-29
4191,5b2f08cc-af7a-41bf-b3b6-eb16bd6b4e6a,Subscription,9.99,2025-12-12
4192,bb1481ae-fd45-4e4e-9257-b5596a806ae8,SuperSwipe,19.99,2025-12-15
4193,8b0f5a59-36ce-4b28-9a40-68102f95d9b2,SuperSwipe,19.99,2025-08-13
4194,3a79ae99-16f2-49d1-b017-a73dbf1b2770,Spotlight,39.99,2025-10-25
4195,67952561-e478-4f59-b64a-c94016e18201,Subscription,19.99,2025-12-20
4196,4fec2448-5d5e-4fc4-b6d2-68feff2d4810,SuperSwipe,9.99,2025-07-08
4197,815adfe0-bc3d-40f3-8d20-159ecd40b8ed,SuperSwipe,9.99,2025-10-11
4198,cf5e38d0-bd90-4ece-a587-1e098bc8eda3,Subscription,39.99,2025-10-02
4199,7c224d19-16f3-49c0-a8e9-9739a53ef054,Subscription,9.99,2025-07-24
4200,c9614dc1-3a32-4b51-9f48-335266390375,Subscription,9.99,2025-10-07
4201,5c6fd983-7c79-48a8-928b-904522b3f29c,Spotlight,19.99,2025-09-07
4202,48221044-e6b5-4688-8332-c3ab6834b12c,Spotlight,19.99,2025-12-30
4203,09b5068d-0868-4c61-b02b-f31f0546c8d3,SuperSwipe,19.99,2025-09-12
4204,3a50dd8a-b7ce-4c12-9182-67aa95089128,Subscription,9.99,2025-07-27
4205,5727f312-033a-42f3-bb13-d59f9d218ce3,SuperSwipe,9.99,2025-11-02
4206,71b2129a-8a57-41d1-bae6-439d8cc323c0,Spotlight,9.99,2025-07-04
4207,900bc1ca-002e-4ddb-91c3-4fa6aa6aa9c9,Subscription,9.99,2025-12-16
4208,fd53796d-ab69-467c-9129-caf8251dc805,Spotlight,39.99,2025-07-27
4209,f8f87c6c-8416-42b1-b890-88c59d55d7b1,SuperSwipe,9.99,2025-09-02
4210,e2da167e-8c65-48d9-872d-c7384539605c,SuperSwipe,19.99,2025-11-09
4211,510797ff-ec54-425e-af5d-611705d4e072,Spotlight,9.99,2025-09-18
4212,a09b58be-962f-42bd-8daa-ecb7d5b0fb39,Subscription,9.99,2025-06-28
4213,65dc1b27-9c8b-4b3b-9ca3-52319f7a4327,SuperSwipe,9.99,2025-08-08
4214,83741514-b522-4a5f-934b-0ccdcb2a3e8d,SuperSwipe,39.99,2025-10-11
4215,0fb4a2e7-339f-4865-8c45-0d5c1cc237b9,SuperSwipe,9.99,2025-06-12
4216,d2f39790-b5fd-4300-8cb6-09160f523468,Subscription,19.99,2025-10-17
4217,b9bf65fb-62d3-4e61-a5c3-e9b9722a81f3,Subscription,39.99,2025-07-29
4218,6c61c9e6-35aa-42f8-b919-3eba13a2dab0,SuperSwipe,19.99,2025-06-04
4219,4b4bd8a8-c1b9-4494-a624-553087b3c6ab,Subscription,19.99,2025-08-06
4220,e1837780-37cc-4999-adcb-3b369493d979,Subscription,9.99,2025-12-08
4221,cdf8e80e-bb94-4dbe-88c1-5a7ed01e3bd1,SuperSwipe,39.99,2025-09-20
4222,1e733441-1a73-407e-b1a0-33a200feaea1,Spotlight,9.99,2025-08-06
4223,558ef48c-ab5b-4f9c-8e9b-5c82dbbd4c29,Spotlight,9.99,2025-12-11
4224,f54fc458-1355-43f0-abc4-a35269f8e35e,Spotlight,9.99,2025-10-10
4225,1e82e0d8-76e3-440a-9e79-273fcd56929a,Spotlight,9.99,2025-08-10
4226,3c00f5b5-3314-4d6c-b979-31b592ab767a,Subscription,19.99,2025-07-02
4227,03122382-d6ef-4ca9-8244-14dc1ab3b838,Subscription,19.99,2025-07-16
4228,5bda3a13-f52c-41fb-ab04-553a946af6f1,SuperSwipe,39.99,2025-06-01
4229,03595eb5-553d-4d65-9966-2032492e2b2c,SuperSwipe,9.99,2025-11-22
4230,a64686ce-9cd1-4de9-8351-92323ef03c5f,Subscription,19.99,2025-08-10
